"Time","Potential"
11922.2,-0.301
11922.4,-0.291
11922.6,-0.291
11922.8,-0.291
11923.0,-0.272
11923.2,-0.253
11923.4,-0.238
11923.6,-0.219
11923.8,-0.204
11924.0,-0.151
11924.2,-0.151
11924.4,-0.151
11924.6,-0.151
11924.8,-0.151
11925.0,-0.151
11925.2,-0.151
11925.4,-0.146
11925.6,-0.151
11925.8,-0.146
11926.0,-0.146
11926.2,-0.151
11926.4,-0.146
11926.6,-0.146
11926.8,-0.146
11927.0,-0.146
11927.2,-0.146
11927.4,-0.146
11927.6,-0.146
11927.8,-0.151
11928.0,-0.146
11928.2,-0.151
11928.4,-0.151
11928.6,-0.151
11928.8,-0.151
11929.0,-0.151
11929.2,-0.151
11929.4,-0.151
11929.6,-0.151
11929.8,-0.156
11930.0,-0.156
11930.2,-0.161
11930.4,-0.166
11930.6,-0.166
11930.8,-0.166
11931.0,-0.175
11931.2,-0.175
11931.4,-0.175
11931.6,-0.175
11931.8,-0.180
11932.0,-0.185
11932.2,-0.190
11932.4,-0.185
11932.6,-0.185
11932.8,-0.185
11933.0,-0.190
11933.2,-0.190
11933.4,-0.190
11933.6,-0.190
11933.8,-0.190
11934.0,-0.190
11934.2,-0.185
11934.4,-0.185
11934.6,-0.190
11934.8,-0.185
11935.0,-0.185
11935.2,-0.185
11935.4,-0.180
11935.6,-0.185
11935.8,-0.180
11936.0,-0.180
11936.2,-0.180
11936.4,-0.180
11936.6,-0.180
11936.8,-0.180
11937.0,-0.175
11937.2,-0.180
11937.4,-0.175
11937.6,-0.175
11937.8,-0.180
11938.0,-0.175
11938.2,-0.171
11938.4,-0.175
11938.6,-0.175
11938.8,-0.175
11939.0,-0.175
11939.2,-0.175
11939.4,-0.175
11939.6,-0.171
11939.8,-0.175
11940.0,-0.175
11940.2,-0.175
11940.4,-0.175
11940.6,-0.180
11940.8,-0.175
11941.0,-0.175
11941.2,-0.175
11941.4,-0.175
11941.6,-0.175
11941.8,-0.180
11942.0,-0.175
11942.2,-0.175
11942.4,-0.175
11942.6,-0.180
11942.8,-0.175
11943.0,-0.175
11943.2,-0.175
11943.4,-0.180
11943.6,-0.175
11943.8,-0.180
11944.0,-0.180
11944.2,-0.175
11944.4,-0.175
11944.6,-0.175
11944.8,-0.175
11945.0,-0.175
11945.2,-0.180
11945.4,-0.175
11945.6,-0.175
11945.8,-0.175
11946.0,-0.175
11946.2,-0.180
11946.4,-0.175
11946.6,-0.175
11946.8,-0.175
11947.0,-0.175
11947.2,-0.180
11947.4,-0.175
11947.6,-0.175
11947.8,-0.180
11948.0,-0.180
11948.2,-0.180
11948.4,-0.180
11948.6,-0.180
11948.8,-0.180
11949.0,-0.180
11949.2,-0.180
11949.4,-0.175
11949.6,-0.180
11949.8,-0.180
11950.0,-0.180
11950.2,-0.180
11950.4,-0.180
11950.6,-0.180
11950.8,-0.180
11951.0,-0.180
11951.2,-0.175
11951.4,-0.180
11951.6,-0.175
11951.8,-0.180
11952.0,-0.175
11952.2,-0.175
11952.4,-0.171
11952.6,-0.171
11952.8,-0.171
11953.0,-0.166
11953.2,-0.166
11953.4,-0.166
11953.6,-0.166
11953.8,-0.166
11954.0,-0.166
11954.2,-0.161
11954.4,-0.161
11954.6,-0.156
11954.8,-0.151
11955.0,-0.161
11955.2,-0.151
11955.4,-0.151
11955.6,-0.151
11955.8,-0.151
11956.0,-0.142
11956.2,-0.142
11956.4,-0.137
11956.6,-0.137
11956.8,-0.137
11957.0,-0.132
11957.2,-0.132
11957.4,-0.127
11957.6,-0.122
11957.8,-0.122
11958.0,-0.117
11958.2,-0.108
11958.4,-0.103
11958.6,-0.098
11958.8,-0.093
11959.0,-0.089
11959.2,-0.084
11959.4,-0.079
11959.6,-0.069
11959.8,-0.064
11960.0,-0.050
11960.2,-0.045
11960.4,-0.031
11960.6,-0.026
11960.8,-0.016
11961.0,-0.012
11961.2,-0.002
11961.4,0.013
11961.6,0.027
11961.8,0.042
11962.0,0.051
11962.2,0.056
11962.4,0.061
11962.6,0.080
11962.8,0.085
11963.0,0.095
11963.2,0.095
11963.4,0.104
11963.6,0.109
11963.8,0.109
11964.0,0.109
11964.2,0.109
11964.4,0.119
11964.6,0.119
11964.8,0.124
11965.0,0.124
11965.2,0.128
11965.4,0.128
11965.6,0.128
11965.8,0.128
11966.0,0.138
11966.2,0.133
11966.4,0.138
11966.6,0.143
11966.8,0.143
11967.0,0.148
11967.2,0.148
11967.4,0.153
11967.6,0.157
11967.8,0.157
11968.0,0.157
11968.2,0.162
11968.4,0.157
11968.6,0.162
11968.8,0.167
11969.0,0.167
11969.2,0.172
11969.4,0.172
11969.6,0.177
11969.8,0.182
11970.0,0.186
11970.2,0.186
11970.4,0.196
11970.6,0.201
11970.8,0.201
11971.0,0.210
11971.2,0.220
11971.4,0.220
11971.6,0.239
11971.8,0.239
11972.0,0.249
11972.2,0.254
11972.4,0.263
11972.6,0.278
11972.8,0.287
11973.0,0.302
11973.2,0.321
11973.4,0.355
11973.6,0.370
11973.8,0.374
11974.0,0.379
11974.2,0.379
11974.4,0.389
11974.6,0.389
11974.8,0.394
11975.0,0.399
11975.2,0.408
11975.4,0.418
11975.6,0.428
11975.8,0.437
11976.0,0.452
11976.2,0.466
11976.4,0.490
11976.6,0.514
11976.8,0.529
11977.0,0.548
11977.2,0.572
11977.4,0.582
11977.6,0.601
11977.8,0.620
11978.0,0.630
11978.2,0.640
11978.4,0.649
11978.6,0.669
11978.8,0.669
11979.0,0.678
11979.2,0.683
11979.4,0.688
11979.6,0.688
11979.8,0.688
11980.0,0.683
11980.2,0.678
11980.4,0.683
11980.6,0.669
11980.8,0.674
11981.0,0.669
11981.2,0.645
11981.4,0.640
11981.6,0.630
11981.8,0.630
11982.0,0.625
11982.2,0.616
11982.4,0.616
11982.6,0.616
11982.8,0.611
11983.0,0.611
11983.2,0.606
11983.4,0.601
11983.6,0.591
11983.8,0.591
11984.0,0.587
11984.2,0.577
11984.4,0.572
11984.6,0.567
11984.8,0.562
11985.0,0.548
11985.2,0.548
11985.4,0.543
11985.6,0.533
11985.8,0.529
11986.0,0.514
11986.2,0.504
11986.4,0.495
11986.6,0.471
11986.8,0.452
11987.0,0.418
11987.2,0.374
11987.4,0.307
11987.6,0.225
11987.8,0.230
11988.0,0.225
11988.2,0.225
11988.4,0.220
11988.6,0.220
11988.8,0.220
11989.0,0.220
11989.2,0.220
11989.4,0.220
11989.6,0.215
11989.8,0.210
11990.0,0.210
11990.2,0.210
11990.4,0.206
11990.6,0.206
11990.8,0.206
11991.0,0.206
11991.2,0.206
11991.4,0.206
11991.6,0.206
11991.8,0.206
11992.0,0.206
11992.2,0.201
11992.4,0.206
11992.6,0.206
11992.8,0.206
11993.0,0.206
11993.2,0.206
11993.4,0.206
11993.6,0.206
11993.8,0.206
11994.0,0.206
11994.2,0.210
11994.4,0.210
11994.6,0.215
11994.8,0.210
11995.0,0.210
11995.2,0.215
11995.4,0.210
11995.6,0.210
11995.8,0.210
11996.0,0.210
11996.2,0.206
11996.4,0.210
11996.6,0.206
11996.8,0.201
11997.0,0.206
11997.2,0.201
11997.4,0.201
11997.6,0.196
11997.8,0.196
11998.0,0.191
11998.2,0.186
11998.4,0.186
11998.6,0.182
11998.8,0.177
11999.0,0.172
11999.2,0.167
11999.4,0.167
11999.6,0.167
11999.8,0.167
12000.0,0.162
12000.2,0.157
12000.4,0.157
12000.6,0.157
12000.8,0.153
12001.0,0.148
12001.2,0.143
12001.4,0.133
12001.6,0.138
12001.8,0.133
12002.0,0.128
12002.2,0.128
12002.4,0.133
12002.6,0.128
12002.8,0.128
12003.0,0.119
12003.2,0.124
12003.4,0.124
12003.6,0.119
12003.8,0.128
12004.0,0.128
12004.2,0.124
12004.4,0.114
12004.6,0.119
12004.8,0.119
12005.0,0.114
12005.2,0.119
12005.4,0.114
12005.6,0.124
12005.8,0.109
12006.0,0.114
12006.2,0.114
12006.4,0.114
12006.6,0.104
12006.8,0.114
12007.0,0.114
12007.2,0.104
12007.4,0.114
12007.6,0.109
12007.8,0.109
12008.0,0.104
12008.2,0.095
12008.4,0.109
12008.6,0.104
12008.8,0.099
12009.0,0.095
12009.2,0.090
12009.4,0.095
12009.6,0.095
12009.8,0.085
12010.0,0.090
12010.2,0.090
12010.4,0.085
12010.6,0.085
12010.8,0.095
12011.0,0.080
12011.2,0.085
12011.4,0.080
12011.6,0.085
12011.8,0.085
12012.0,0.080
12012.2,0.075
12012.4,0.066
12012.6,0.070
12012.8,0.070
12013.0,0.075
12013.2,0.080
12013.4,0.066
12013.6,0.056
12013.8,0.061
12014.0,0.032
12014.2,0.046
12014.4,0.056
12014.6,0.051
12014.8,0.032
12015.0,0.051
12015.2,0.013
12015.4,0.013
12015.6,0.032
12015.8,0.013
12016.0,0.003
12016.2,-0.007
12016.4,-0.012
12016.6,-0.012
12016.8,-0.002
12017.0,-0.026
12017.2,-0.036
12017.4,-0.055
12017.6,-0.069
12017.8,-0.093
12018.0,-0.093
12018.2,-0.108
12018.4,-0.132
12018.6,-0.127
12018.8,-0.137
12019.0,-0.151
12019.2,-0.156
12019.4,-0.156
12019.6,-0.161
12019.8,-0.161
12020.0,-0.166
12020.2,-0.161
12020.4,-0.161
12020.6,-0.166
12020.8,-0.175
12021.0,-0.171
12021.2,-0.175
12021.4,-0.180
12021.6,-0.190
12021.8,-0.195
12022.0,-0.200
12022.2,-0.209
12022.4,-0.219
12022.6,-0.229
12022.8,-0.233
12023.0,-0.253
12023.2,-0.262
12023.4,-0.277
12023.6,-0.286
12023.8,-0.296
12024.0,-0.296
12024.2,-0.301
12024.4,-0.306
12024.6,-0.306
12024.8,-0.296
12025.0,-0.301
12025.2,-0.291
12025.4,-0.282
12025.6,-0.262
12025.8,-0.253
12026.0,-0.204
12026.2,-0.200
12026.4,-0.175
12026.6,-0.151
12026.8,-0.151
12027.0,-0.151
12027.2,-0.151
12027.4,-0.151
12027.6,-0.151
12027.8,-0.151
12028.0,-0.151
12028.2,-0.151
12028.4,-0.146
12028.6,-0.151
12028.8,-0.146
12029.0,-0.146
12029.2,-0.146
12029.4,-0.146
12029.6,-0.146
12029.8,-0.146
12030.0,-0.146
12030.2,-0.146
12030.4,-0.146
12030.6,-0.146
12030.8,-0.146
12031.0,-0.146
12031.2,-0.146
12031.4,-0.151
12031.6,-0.146
12031.8,-0.151
12032.0,-0.146
12032.2,-0.151
12032.4,-0.151
12032.6,-0.151
12032.8,-0.151
12033.0,-0.161
12033.2,-0.161
12033.4,-0.161
12033.6,-0.166
12033.8,-0.166
12034.0,-0.175
12034.2,-0.175
12034.4,-0.180
12034.6,-0.185
12034.8,-0.185
12035.0,-0.185
12035.2,-0.185
12035.4,-0.190
12035.6,-0.190
12035.8,-0.190
12036.0,-0.190
12036.2,-0.190
12036.4,-0.190
12036.6,-0.185
12036.8,-0.185
12037.0,-0.185
12037.2,-0.185
12037.4,-0.180
12037.6,-0.180
12037.8,-0.180
12038.0,-0.175
12038.2,-0.180
12038.4,-0.175
12038.6,-0.175
12038.8,-0.175
12039.0,-0.175
12039.2,-0.175
12039.4,-0.175
12039.6,-0.175
12039.8,-0.175
12040.0,-0.175
12040.2,-0.175
12040.4,-0.175
12040.6,-0.175
12040.8,-0.175
12041.0,-0.180
12041.2,-0.180
12041.4,-0.175
12041.6,-0.180
12041.8,-0.180
12042.0,-0.180
12042.2,-0.180
12042.4,-0.180
12042.6,-0.180
12042.8,-0.180
12043.0,-0.175
12043.2,-0.171
12043.4,-0.175
12043.6,-0.171
12043.8,-0.166
12044.0,-0.161
12044.2,-0.156
12044.4,-0.151
12044.6,-0.146
12044.8,-0.142
12045.0,-0.137
12045.2,-0.122
12045.4,-0.117
12045.6,-0.108
12045.8,-0.098
12046.0,-0.089
12046.2,-0.079
12046.4,-0.069
12046.6,-0.050
12046.8,-0.040
12047.0,-0.026
12047.2,-0.012
12047.4,0.008
12047.6,0.027
12047.8,0.042
12048.0,0.061
12048.2,0.070
12048.4,0.090
12048.6,0.099
12048.8,0.104
12049.0,0.109
12049.2,0.109
12049.4,0.119
12049.6,0.124
12049.8,0.124
12050.0,0.128
12050.2,0.128
12050.4,0.133
12050.6,0.138
12050.8,0.143
12051.0,0.143
12051.2,0.143
12051.4,0.148
12051.6,0.153
12051.8,0.153
12052.0,0.162
12052.2,0.162
12052.4,0.167
12052.6,0.167
12052.8,0.167
12053.0,0.172
12053.2,0.172
12053.4,0.172
12053.6,0.186
12053.8,0.186
12054.0,0.196
12054.2,0.196
12054.4,0.201
12054.6,0.215
12054.8,0.220
12055.0,0.225
12055.2,0.225
12055.4,0.234
12055.6,0.244
12055.8,0.263
12056.0,0.273
12056.2,0.278
12056.4,0.287
12056.6,0.302
12056.8,0.326
12057.0,0.336
12057.2,0.326
12057.4,0.350
12057.6,0.374
12057.8,0.379
12058.0,0.379
12058.2,0.384
12058.4,0.389
12058.6,0.394
12058.8,0.394
12059.0,0.394
12059.2,0.399
12059.4,0.403
12059.6,0.408
12059.8,0.418
12060.0,0.428
12060.2,0.432
12060.4,0.442
12060.6,0.456
12060.8,0.471
12061.0,0.480
12061.2,0.495
12061.4,0.509
12061.6,0.519
12061.8,0.533
12062.0,0.553
12062.2,0.572
12062.4,0.582
12062.6,0.606
12062.8,0.616
12063.0,0.630
12063.2,0.635
12063.4,0.645
12063.6,0.649
12063.8,0.669
12064.0,0.669
12064.2,0.683
12064.4,0.683
12064.6,0.688
12064.8,0.683
12065.0,0.688
12065.2,0.683
12065.4,0.678
12065.6,0.683
12065.8,0.669
12066.0,0.669
12066.2,0.649
12066.4,0.640
12066.6,0.635
12066.8,0.635
12067.0,0.630
12067.2,0.625
12067.4,0.620
12067.6,0.616
12067.8,0.611
12068.0,0.606
12068.2,0.596
12068.4,0.591
12068.6,0.591
12068.8,0.572
12069.0,0.567
12069.2,0.567
12069.4,0.548
12069.6,0.543
12069.8,0.538
12070.0,0.529
12070.2,0.514
12070.4,0.500
12070.6,0.476
12070.8,0.442
12071.0,0.399
12071.2,0.321
12071.4,0.234
12071.6,0.230
12071.8,0.225
12072.0,0.225
12072.2,0.220
12072.4,0.220
12072.6,0.220
12072.8,0.220
12073.0,0.210
12073.2,0.210
12073.4,0.206
12073.6,0.206
12073.8,0.206
12074.0,0.206
12074.2,0.206
12074.4,0.206
12074.6,0.206
12074.8,0.206
12075.0,0.206
12075.2,0.206
12075.4,0.206
12075.6,0.201
12075.8,0.206
12076.0,0.206
12076.2,0.206
12076.4,0.210
12076.6,0.206
12076.8,0.210
12077.0,0.210
12077.2,0.210
12077.4,0.210
12077.6,0.210
12077.8,0.210
12078.0,0.210
12078.2,0.210
12078.4,0.210
12078.6,0.206
12078.8,0.206
12079.0,0.206
12079.2,0.201
12079.4,0.196
12079.6,0.186
12079.8,0.186
12080.0,0.182
12080.2,0.172
12080.4,0.167
12080.6,0.162
12080.8,0.162
12081.0,0.162
12081.2,0.157
12081.4,0.157
12081.6,0.148
12081.8,0.138
12082.0,0.133
12082.2,0.128
12082.4,0.128
12082.6,0.128
12082.8,0.128
12083.0,0.119
12083.2,0.119
12083.4,0.119
12083.6,0.119
12083.8,0.109
12084.0,0.109
12084.2,0.109
12084.4,0.114
12084.6,0.104
12084.8,0.104
12085.0,0.109
12085.2,0.104
12085.4,0.099
12085.6,0.090
12085.8,0.090
12086.0,0.080
12086.2,0.090
12086.4,0.080
12086.6,0.066
12086.8,0.042
12087.0,0.032
12087.2,0.017
12087.4,0.003
12087.6,0.003
12087.8,-0.026
12088.0,-0.064
12088.2,-0.074
12088.4,-0.113
12088.6,-0.122
12088.8,-0.142
12089.0,-0.146
12089.2,-0.161
12089.4,-0.161
12089.6,-0.161
12089.8,-0.161
12090.0,-0.161
12090.2,-0.175
12090.4,-0.175
12090.6,-0.185
12090.8,-0.190
12091.0,-0.200
12091.2,-0.209
12091.4,-0.219
12091.6,-0.233
12091.8,-0.243
12092.0,-0.267
12092.2,-0.277
12092.4,-0.286
12092.6,-0.296
12092.8,-0.301
12093.0,-0.296
12093.2,-0.310
12093.4,-0.301
12093.6,-0.296
12093.8,-0.291
12094.0,-0.286
12094.2,-0.282
12094.4,-0.258
12094.6,-0.253
12094.8,-0.238
12095.0,-0.224
12095.2,-0.238
12095.4,-0.209
12095.6,-0.151
12095.8,-0.156
12096.0,-0.151
12096.2,-0.146
12096.4,-0.151
12096.6,-0.146
12096.8,-0.151
12097.0,-0.151
12097.2,-0.151
12097.4,-0.151
12097.6,-0.146
12097.8,-0.151
12098.0,-0.146
12098.2,-0.146
12098.4,-0.146
12098.6,-0.146
12098.8,-0.146
12099.0,-0.146
12099.2,-0.146
12099.4,-0.151
12099.6,-0.146
12099.8,-0.146
12100.0,-0.146
12100.2,-0.146
12100.4,-0.146
12100.6,-0.146
12100.8,-0.146
12101.0,-0.146
12101.2,-0.146
12101.4,-0.146
12101.6,-0.146
12101.8,-0.146
12102.0,-0.146
12102.2,-0.146
12102.4,-0.142
12102.6,-0.142
12102.8,-0.142
12103.0,-0.146
12103.2,-0.142
12103.4,-0.146
12103.6,-0.146
12103.8,-0.146
12104.0,-0.146
12104.2,-0.146
12104.4,-0.146
12104.6,-0.146
12104.8,-0.146
12105.0,-0.146
12105.2,-0.146
12105.4,-0.146
12105.6,-0.146
12105.8,-0.146
12106.0,-0.146
12106.2,-0.151
12106.4,-0.146
12106.6,-0.146
12106.8,-0.146
12107.0,-0.146
12107.2,-0.146
12107.4,-0.146
12107.6,-0.146
12107.8,-0.146
12108.0,-0.151
12108.2,-0.146
12108.4,-0.151
12108.6,-0.146
12108.8,-0.146
12109.0,-0.146
12109.2,-0.151
12109.4,-0.151
12109.6,-0.151
12109.8,-0.146
12110.0,-0.151
12110.2,-0.151
12110.4,-0.151
12110.6,-0.146
12110.8,-0.146
12111.0,-0.146
12111.2,-0.151
12111.4,-0.161
12111.6,-0.161
12111.8,-0.171
12112.0,-0.175
12112.2,-0.180
12112.4,-0.204
12112.6,-0.214
12112.8,-0.243
12113.0,-0.253
12113.2,-0.258
12113.4,-0.253
12113.6,-0.243
12113.8,-0.253
12114.0,-0.272
12114.2,-0.282
12114.4,-0.296
12114.6,-0.301
12114.8,-0.296
12115.0,-0.296
12115.2,-0.301
12115.4,-0.306
12115.6,-0.315
12115.8,-0.306
12116.0,-0.291
12116.2,-0.301
12116.4,-0.301
12116.6,-0.301
12116.8,-0.306
12117.0,-0.301
12117.2,-0.296
12117.4,-0.296
12117.6,-0.296
12117.8,-0.296
12118.0,-0.282
12118.2,-0.277
12118.4,-0.277
12118.6,-0.267
12118.8,-0.262
12119.0,-0.253
12119.2,-0.248
12119.4,-0.243
12119.6,-0.224
12119.8,-0.224
12120.0,-0.224
12120.2,-0.214
12120.4,-0.204
12120.6,-0.200
12120.8,-0.195
12121.0,-0.185
12121.2,-0.185
12121.4,-0.185
12121.6,-0.175
12121.8,-0.175
12122.0,-0.166
12122.2,-0.171
12122.4,-0.166
12122.6,-0.166
12122.8,-0.166
12123.0,-0.166
12123.2,-0.166
12123.4,-0.151
12123.6,-0.156
12123.8,-0.151
12124.0,-0.151
12124.2,-0.161
12124.4,-0.127
12124.6,-0.137
12124.8,-0.103
12125.0,-0.084
12125.2,-0.074
12125.4,-0.069
12125.6,-0.045
12125.8,-0.031
12126.0,-0.026
12126.2,-0.016
12126.4,0.003
12126.6,-0.002
12126.8,0.003
12127.0,0.013
12127.2,0.027
12127.4,0.042
12127.6,0.061
12127.8,0.061
12128.0,0.056
12128.2,0.070
12128.4,0.070
12128.6,0.080
12128.8,0.085
12129.0,0.085
12129.2,0.085
12129.4,0.090
12129.6,0.099
12129.8,0.095
12130.0,0.095
12130.2,0.099
12130.4,0.099
12130.6,0.109
12130.8,0.109
12131.0,0.109
12131.2,0.109
12131.4,0.109
12131.6,0.119
12131.8,0.119
12132.0,0.124
12132.2,0.119
12132.4,0.124
12132.6,0.128
12132.8,0.119
12133.0,0.119
12133.2,0.119
12133.4,0.128
12133.6,0.124
12133.8,0.124
12134.0,0.124
12134.2,0.138
12134.4,0.143
12134.6,0.148
12134.8,0.157
12135.0,0.157
12135.2,0.157
12135.4,0.157
12135.6,0.167
12135.8,0.167
12136.0,0.172
12136.2,0.177
12136.4,0.182
12136.6,0.186
12136.8,0.196
12137.0,0.196
12137.2,0.196
12137.4,0.201
12137.6,0.206
12137.8,0.206
12138.0,0.210
12138.2,0.210
12138.4,0.215
12138.6,0.210
12138.8,0.215
12139.0,0.215
12139.2,0.210
12139.4,0.215
12139.6,0.210
12139.8,0.210
12140.0,0.206
12140.2,0.206
12140.4,0.206
12140.6,0.206
12140.8,0.206
12141.0,0.206
12141.2,0.210
12141.4,0.206
12141.6,0.206
12141.8,0.206
12142.0,0.206
12142.2,0.206
12142.4,0.206
12142.6,0.206
12142.8,0.206
12143.0,0.206
12143.2,0.210
12143.4,0.206
12143.6,0.210
12143.8,0.210
12144.0,0.215
12144.2,0.220
12144.4,0.220
12144.6,0.220
12144.8,0.225
12145.0,0.225
12145.2,0.225
12145.4,0.230
12145.6,0.278
12145.8,0.345
12146.0,0.399
12146.2,0.442
12146.4,0.480
12146.6,0.495
12146.8,0.514
12147.0,0.529
12147.2,0.538
12147.4,0.543
12147.6,0.553
12147.8,0.558
12148.0,0.567
12148.2,0.572
12148.4,0.582
12148.6,0.591
12148.8,0.596
12149.0,0.606
12149.2,0.606
12149.4,0.611
12149.6,0.620
12149.8,0.620
12150.0,0.620
12150.2,0.630
12150.4,0.625
12150.6,0.630
12150.8,0.635
12151.0,0.645
12151.2,0.654
12151.4,0.669
12151.6,0.659
12151.8,0.674
12152.0,0.683
12152.2,0.683
12152.4,0.688
12152.6,0.683
12152.8,0.683
12153.0,0.683
12153.2,0.683
12153.4,0.674
12153.6,0.669
12153.8,0.659
12154.0,0.645
12154.2,0.635
12154.4,0.625
12154.6,0.611
12154.8,0.591
12155.0,0.582
12155.2,0.567
12155.4,0.553
12155.6,0.533
12155.8,0.514
12156.0,0.495
12156.2,0.476
12156.4,0.452
12156.6,0.447
12156.8,0.432
12157.0,0.428
12157.2,0.413
12157.4,0.408
12157.6,0.399
12157.8,0.399
12158.0,0.389
12158.2,0.389
12158.4,0.389
12158.6,0.384
12158.8,0.379
12159.0,0.379
12159.2,0.374
12159.4,0.336
12159.6,0.326
12159.8,0.321
12160.0,0.302
12160.2,0.297
12160.4,0.287
12160.6,0.283
12160.8,0.263
12161.0,0.258
12161.2,0.263
12161.4,0.249
12161.6,0.244
12161.8,0.230
12162.0,0.220
12162.2,0.220
12162.4,0.210
12162.6,0.206
12162.8,0.206
12163.0,0.196
12163.2,0.196
12163.4,0.182
12163.6,0.177
12163.8,0.182
12164.0,0.172
12164.2,0.177
12164.4,0.177
12164.6,0.167
12164.8,0.167
12165.0,0.162
12165.2,0.162
12165.4,0.162
12165.6,0.162
12165.8,0.157
12166.0,0.157
12166.2,0.153
12166.4,0.153
12166.6,0.148
12166.8,0.148
12167.0,0.143
12167.2,0.143
12167.4,0.143
12167.6,0.133
12167.8,0.133
12168.0,0.133
12168.2,0.128
12168.4,0.128
12168.6,0.124
12168.8,0.124
12169.0,0.124
12169.2,0.124
12169.4,0.119
12169.6,0.119
12169.8,0.119
12170.0,0.109
12170.2,0.109
12170.4,0.109
12170.6,0.104
12170.8,0.104
12171.0,0.090
12171.2,0.095
12171.4,0.090
12171.6,0.070
12171.8,0.066
12172.0,0.056
12172.2,0.056
12172.4,0.042
12172.6,0.032
12172.8,0.027
12173.0,0.013
12173.2,0.008
12173.4,-0.002
12173.6,-0.007
12173.8,-0.016
12174.0,-0.026
12174.2,-0.031
12174.4,-0.036
12174.6,-0.045
12174.8,-0.050
12175.0,-0.060
12175.2,-0.069
12175.4,-0.069
12175.6,-0.074
12175.8,-0.084
12176.0,-0.089
12176.2,-0.093
12176.4,-0.103
12176.6,-0.108
12176.8,-0.113
12177.0,-0.113
12177.2,-0.117
12177.4,-0.122
12177.6,-0.122
12177.8,-0.127
12178.0,-0.137
12178.2,-0.137
12178.4,-0.142
12178.6,-0.142
12178.8,-0.142
12179.0,-0.146
12179.2,-0.146
12179.4,-0.146
12179.6,-0.151
12179.8,-0.151
12180.0,-0.161
12180.2,-0.156
12180.4,-0.161
12180.6,-0.161
12180.8,-0.166
12181.0,-0.166
12181.2,-0.166
12181.4,-0.166
12181.6,-0.166
12181.8,-0.166
12182.0,-0.166
12182.2,-0.166
12182.4,-0.166
12182.6,-0.166
12182.8,-0.166
12183.0,-0.166
12183.2,-0.171
12183.4,-0.171
12183.6,-0.171
12183.8,-0.171
12184.0,-0.175
12184.2,-0.171
12184.4,-0.171
12184.6,-0.171
12184.8,-0.175
12185.0,-0.171
12185.2,-0.175
12185.4,-0.175
12185.6,-0.175
12185.8,-0.175
12186.0,-0.175
12186.2,-0.171
12186.4,-0.175
12186.6,-0.180
12186.8,-0.175
12187.0,-0.180
12187.2,-0.175
12187.4,-0.180
12187.6,-0.175
12187.8,-0.175
12188.0,-0.171
12188.2,-0.175
12188.4,-0.175
12188.6,-0.175
12188.8,-0.175
12189.0,-0.175
12189.2,-0.175
12189.4,-0.175
12189.6,-0.175
12189.8,-0.175
12190.0,-0.175
12190.2,-0.180
12190.4,-0.175
12190.6,-0.175
12190.8,-0.180
12191.0,-0.175
12191.2,-0.175
12191.4,-0.180
12191.6,-0.180
12191.8,-0.175
12192.0,-0.175
12192.2,-0.180
12192.4,-0.180
12192.6,-0.175
12192.8,-0.175
12193.0,-0.175
12193.2,-0.180
12193.4,-0.175
12193.6,-0.175
12193.8,-0.175
12194.0,-0.180
12194.2,-0.180
12194.4,-0.175
12194.6,-0.180
12194.8,-0.175
12195.0,-0.180
12195.2,-0.180
12195.4,-0.180
12195.6,-0.180
12195.8,-0.180
12196.0,-0.180
12196.2,-0.180
12196.4,-0.175
12196.6,-0.175
12196.8,-0.180
12197.0,-0.175
12197.2,-0.180
12197.4,-0.180
12197.6,-0.175
12197.8,-0.175
12198.0,-0.175
12198.2,-0.180
12198.4,-0.175
12198.6,-0.175
12198.8,-0.175
12199.0,-0.180
12199.2,-0.175
12199.4,-0.180
12199.6,-0.180
12199.8,-0.175
12200.0,-0.180
12200.2,-0.175
12200.4,-0.175
12200.6,-0.175
12200.8,-0.175
12201.0,-0.175
12201.2,-0.175
12201.4,-0.180
12201.6,-0.175
12201.8,-0.175
12202.0,-0.175
12202.2,-0.171
12202.4,-0.175
12202.6,-0.175
12202.8,-0.175
12203.0,-0.175
12203.2,-0.175
12203.4,-0.175
12203.6,-0.175
12203.8,-0.175
12204.0,-0.175
12204.2,-0.171
12204.4,-0.175
12204.6,-0.171
12204.8,-0.175
12205.0,-0.175
12205.2,-0.175
12205.4,-0.175
12205.6,-0.175
12205.8,-0.175
12206.0,-0.175
12206.2,-0.175
12206.4,-0.175
12206.6,-0.175
12206.8,-0.175
12207.0,-0.175
12207.2,-0.175
12207.4,-0.171
12207.6,-0.175
12207.8,-0.171
12208.0,-0.175
12208.2,-0.175
12208.4,-0.175
12208.6,-0.175
12208.8,-0.175
12209.0,-0.171
12209.2,-0.175
12209.4,-0.175
12209.6,-0.175
12209.8,-0.175
12210.0,-0.166
12210.2,-0.171
12210.4,-0.175
12210.6,-0.175
12210.8,-0.175
12211.0,-0.175
12211.2,-0.175
12211.4,-0.175
12211.6,-0.175
12211.8,-0.171
12212.0,-0.171
12212.2,-0.171
12212.4,-0.171
12212.6,-0.171
12212.8,-0.175
12213.0,-0.171
12213.2,-0.175
12213.4,-0.171
12213.6,-0.171
12213.8,-0.175
12214.0,-0.171
12214.2,-0.175
12214.4,-0.171
12214.6,-0.171
12214.8,-0.171
12215.0,-0.171
12215.2,-0.171
12215.4,-0.175
12215.6,-0.175
12215.8,-0.175
12216.0,-0.175
