"Time","Potential 2","Potential 1"
10825.4,0.988,
10825.6,1.007,
10825.8,1.046,
10826.0,1.055,
10826.2,1.065,
10826.4,1.075,
10826.6,1.094,
10826.8,1.075,
10827.0,1.084,
10827.2,1.084,
10827.4,1.089,
10827.6,1.084,
10827.8,1.089,
10828.0,1.070,
10828.2,1.055,
10828.4,1.070,
10828.6,1.036,
10828.8,1.012,
10829.0,0.992,
10829.2,0.983,
10829.4,0.978,
10829.6,0.964,
10829.8,0.954,
10830.0,0.896,
10830.2,0.887,
10830.4,0.882,
10830.6,0.838,
10830.8,0.838,
10831.0,0.795,
10831.2,0.780,
10831.4,0.742,
10831.6,0.746,
10831.8,0.722,
10832.0,0.703,
10832.2,0.684,
10832.4,0.655,
10832.6,0.631,
10832.8,0.612,
10833.0,0.583,
10833.2,0.563,
10833.4,0.539,
10833.6,0.515,
10833.8,0.481,
10834.0,0.452,
10834.2,0.409,
10834.4,0.366,
10834.6,0.317,
10834.8,0.255,
10835.0,0.187,
10835.2,0.110,
10835.4,0.100,
10835.6,0.100,
10835.8,0.100,
10836.0,0.086,
10836.2,0.091,
10836.4,0.091,
10836.6,0.091,
10836.8,0.086,
10837.0,0.081,
10837.2,0.081,
10837.4,0.076,
10837.6,0.071,
10837.8,0.067,
10838.0,0.067,
10838.2,0.062,
10838.4,0.062,
10838.6,0.052,
10838.8,0.052,
10839.0,0.047,
10839.2,0.047,
10839.4,0.042,
10839.6,0.042,
10839.8,0.042,
10840.0,0.047,
10840.2,0.038,
10840.4,0.038,
10840.6,0.038,
10840.8,0.042,
10841.0,0.033,
10841.2,0.033,
10841.4,0.028,
10841.6,0.028,
10841.8,0.028,
10842.0,0.023,
10842.2,0.028,
10842.4,0.028,
10842.6,0.023,
10842.8,0.023,
10843.0,0.023,
10843.2,0.023,
10843.4,0.023,
10843.6,0.023,
10843.8,0.023,
10844.0,0.018,
10844.2,0.018,
10844.4,0.018,
10844.6,0.018,
10844.8,0.018,
10845.0,0.018,
10845.2,0.018,
10845.4,0.013,
10845.6,0.018,
10845.8,0.018,
10846.0,0.023,
10846.2,0.023,
10846.4,0.023,
10846.6,0.018,
10846.8,0.023,
10847.0,0.023,
10847.2,0.018,
10847.4,0.018,
10847.6,0.023,
10847.8,0.018,
10848.0,0.023,
10848.2,0.023,
10848.4,0.018,
10848.6,0.018,
10848.8,0.023,
10849.0,0.018,
10849.2,0.018,
10849.4,0.023,
10849.6,0.023,
10849.8,0.023,
10850.0,0.023,
10850.2,0.023,
10850.4,0.023,
10850.6,0.018,
10850.8,0.023,
10851.0,0.023,
10851.2,0.023,
10851.4,0.023,
10851.6,0.023,
10851.8,0.023,
10852.0,0.028,
10852.2,0.028,
10852.4,0.028,
10852.6,0.028,
10852.8,0.028,
10853.0,0.033,
10853.2,0.038,
10853.4,0.038,
10853.6,0.038,
10853.8,0.038,
10854.0,0.038,
10854.2,0.038,
10854.4,0.038,
10854.6,0.047,
10854.8,0.042,
10855.0,0.047,
10855.2,0.042,
10855.4,0.047,
10855.6,0.047,
10855.8,0.047,
10856.0,0.047,
10856.2,0.052,
10856.4,0.047,
10856.6,0.052,
10856.8,0.047,
10857.0,0.052,
10857.2,0.052,
10857.4,0.047,
10857.6,0.047,
10857.8,0.057,
10858.0,0.052,
10858.2,0.057,
10858.4,0.062,
10858.6,0.062,
10858.8,0.067,
10859.0,0.062,
10859.2,0.067,
10859.4,0.062,
10859.6,0.062,
10859.8,0.067,
10860.0,0.067,
10860.2,0.067,
10860.4,0.067,
10860.6,0.067,
10860.8,0.067,
10861.0,0.071,
10861.2,0.067,
10861.4,0.067,
10861.6,0.071,
10861.8,0.071,
10862.0,0.076,
10862.2,0.076,
10862.4,0.081,
10862.6,0.081,
10862.8,0.086,
10863.0,0.086,
10863.2,0.086,
10863.4,0.086,
10863.6,0.086,
10863.8,0.086,
10864.0,0.086,
10864.2,0.086,
10864.4,0.091,
10864.6,0.091,
10864.8,0.091,
10865.0,0.091,
10865.2,0.086,
10865.4,0.091,
10865.6,0.081,
10865.8,0.081,
10866.0,0.086,
10866.2,0.086,
10866.4,0.086,
10866.6,0.091,
10866.8,0.091,
10867.0,0.096,
10867.2,0.096,
10867.4,0.096,
10867.6,0.091,
10867.8,0.100,
10868.0,0.100,
10868.2,0.125,
10868.4,0.100,
10868.6,0.100,
10868.8,0.105,
10869.0,0.110,
10869.2,0.115,
10869.4,0.125,
10869.6,0.139,
10869.8,0.149,
10870.0,0.163,
10870.2,0.182,
10870.4,0.202,
10870.6,0.226,
10870.8,0.250,
10871.0,0.259,
10871.2,0.279,
10871.4,0.284,
10871.6,0.298,
10871.8,0.313,
10872.0,0.317,
10872.2,0.317,
10872.4,0.341,
10872.6,0.341,
10872.8,0.351,
10873.0,0.356,
10873.2,0.366,
10873.4,0.370,
10873.6,0.375,
10873.8,0.395,
10874.0,0.395,
10874.2,0.399,
10874.4,0.399,
10874.6,0.409,
10874.8,0.409,
10875.0,0.419,
10875.2,0.424,
10875.4,0.428,
10875.6,0.443,
10875.8,0.448,
10876.0,0.448,
10876.2,0.452,
10876.4,0.462,
10876.6,0.462,
10876.8,0.472,
10877.0,0.472,
10877.2,0.472,
10877.4,0.481,
10877.6,0.476,
10877.8,0.476,
10878.0,0.481,
10878.2,0.472,
10878.4,0.476,
10878.6,0.486,
10878.8,0.491,
10879.0,0.491,
10879.2,0.496,
10879.4,0.496,
10879.6,0.491,
10879.8,0.500,
10880.0,0.491,
10880.2,0.491,
10880.4,0.500,
10880.6,0.505,
10880.8,0.500,
10881.0,0.505,
10881.2,0.505,
10881.4,0.505,
10881.6,0.505,
10881.8,0.510,
10882.0,0.510,
10882.2,0.510,
10882.4,0.510,
10882.6,0.515,
10882.8,0.515,
10883.0,0.510,
10883.2,0.510,
10883.4,0.510,
10883.6,0.510,
10883.8,0.520,
10884.0,0.515,
10884.2,0.520,
10884.4,0.525,
10884.6,0.510,
10884.8,0.505,
10885.0,0.510,
10885.2,0.510,
10885.4,0.510,
10885.6,0.510,
10885.8,0.510,
10886.0,0.510,
10886.2,0.505,
10886.4,0.500,
10886.6,0.500,
10886.8,0.500,
10887.0,0.496,
10887.2,0.500,
10887.4,0.491,
10887.6,0.486,
10887.8,0.486,
10888.0,0.486,
10888.2,0.476,
10888.4,0.476,
10888.6,0.476,
10888.8,0.472,
10889.0,0.467,
10889.2,0.467,
10889.4,0.467,
10889.6,0.452,
10889.8,0.452,
10890.0,0.443,
10890.2,0.448,
10890.4,0.448,
10890.6,0.448,
10890.8,0.443,
10891.0,0.428,
10891.2,0.428,
10891.4,0.424,
10891.6,0.419,
10891.8,0.414,
10892.0,0.414,
10892.2,0.414,
10892.4,0.404,
10892.6,0.409,
10892.8,0.399,
10893.0,0.385,
10893.2,0.375,
10893.4,0.366,
10893.6,0.366,
10893.8,0.351,
10894.0,0.346,
10894.2,0.337,
10894.4,0.341,
10894.6,0.332,
10894.8,0.317,
10895.0,0.313,
10895.2,0.288,
10895.4,0.264,
10895.6,0.259,
10895.8,0.245,
10896.0,0.235,
10896.2,0.221,
10896.4,0.202,
10896.6,0.182,
10896.8,0.163,
10897.0,0.139,
10897.2,0.125,
10897.4,0.105,
10897.6,0.100,
10897.8,0.100,
10898.0,0.100,
10898.2,0.100,
10898.4,0.096,
10898.6,0.100,
10898.8,0.091,
10899.0,0.091,
10899.2,0.091,
10899.4,0.091,
10899.6,0.086,
10899.8,0.086,
10900.0,0.086,
10900.2,0.086,
10900.4,0.086,
10900.6,0.081,
10900.8,0.076,
10901.0,0.076,
10901.2,0.076,
10901.4,0.062,
10901.6,0.071,
10901.8,0.067,
10902.0,0.067,
10902.2,0.057,
10902.4,0.052,
10902.6,0.052,
10902.8,0.047,
10903.0,0.047,
10903.2,0.047,
10903.4,0.042,
10903.6,0.042,
10903.8,0.033,
10904.0,0.033,
10904.2,0.023,
10904.4,0.023,
10904.6,0.023,
10904.8,0.023,
10905.0,0.018,
10905.2,0.009,
10905.4,-0.001,
10905.6,-0.006,
10905.8,0.004,
10906.0,-0.006,
10906.2,-0.006,
10906.4,-0.011,
10906.6,-0.016,
10906.8,-0.016,
10907.0,-0.035,
10907.2,-0.040,
10907.4,-0.049,
10907.6,-0.054,
10907.8,-0.054,
10908.0,-0.040,
10908.2,-0.049,
10908.4,-0.078,
10908.6,-0.073,
10908.8,-0.092,
10909.0,-0.088,
10909.2,-0.097,
10909.4,-0.107,
10909.6,-0.126,
10909.8,-0.131,
10910.0,-0.146,
10910.2,-0.150,
10910.4,-0.165,
10910.6,-0.165,
10910.8,-0.179,
10911.0,-0.175,
10911.2,-0.199,
10911.4,-0.208,
10911.6,-0.218,
10911.8,-0.228,
10912.0,-0.218,
10912.2,-0.247,
10912.4,-0.257,
10912.6,-0.252,
10912.8,-0.286,
10913.0,-0.295,
10913.2,-0.286,
10913.4,-0.290,
10913.6,-0.300,
10913.8,-0.310,
10914.0,-0.319,
10914.2,-0.334,
10914.4,-0.348,
10914.6,-0.358,
10914.8,-0.338,
10915.0,-0.334,
10915.2,-0.334,
10915.4,-0.367,
10915.6,-0.411,
10915.8,-0.450,
10916.0,-0.474,
10916.2,-0.532,
10916.4,-0.570,
10916.6,-0.613,
10916.8,-0.647,
10917.0,-0.671,
10917.2,-0.642,
10917.4,-0.638,
10917.6,-0.647,
10917.8,-0.633,
10918.0,-0.638,
10918.2,-0.647,
10918.4,-0.667,
10918.6,-0.686,
10918.8,-0.686,
10919.0,-0.667,
10919.2,-0.647,
10919.4,-0.618,
10919.6,-0.565,
10919.8,-0.556,
10920.0,-0.541,
10920.2,-0.498,
10920.4,-0.363,
10920.6,-0.358,
10920.8,-0.343,
10921.0,-0.343,
10921.2,-0.334,
10921.4,-0.319,
10921.6,-0.305,
10921.8,-0.295,
10922.0,-0.305,
10922.2,-0.295,
10922.4,-0.286,
10922.6,-0.276,
10922.8,-0.271,
10923.0,-0.262,
10923.2,-0.257,
10923.4,-0.247,
10923.6,-0.242,
10923.8,-0.237,
10924.0,-0.233,
10924.2,-0.218,
10924.4,-0.213,
10924.6,-0.208,
10924.8,-0.194,
10925.0,-0.184,
10925.2,-0.170,
10925.4,-0.160,
10925.6,-0.150,
10925.8,-0.131,
10926.0,-0.126,
10926.2,-0.107,
10926.4,-0.088,
10926.6,-0.073,
10926.8,-0.068,
10927.0,-0.049,
10927.2,-0.049,
10927.4,-0.030,
10927.6,-0.020,
10927.8,-0.001,
10928.0,0.009,
10928.2,0.023,
10928.4,0.042,
10928.6,0.062,
10928.8,0.081,
10929.0,0.096,
10929.2,0.115,
10929.4,0.129,
10929.6,0.154,
10929.8,0.173,
10930.0,0.197,
10930.2,0.221,
10930.4,0.245,
10930.6,0.274,
10930.8,0.313,
10931.0,0.341,
10931.2,0.375,
10931.4,0.424,
10931.6,0.462,
10931.8,0.505,
10932.0,0.544,
10932.2,0.563,
10932.4,0.607,
10932.6,0.621,
10932.8,0.583,
10933.0,0.621,
10933.2,0.636,
10933.4,0.679,
10933.6,0.684,
10933.8,0.694,
10934.0,0.684,
10934.2,0.694,
10934.4,0.708,
10934.6,0.742,
10934.8,0.771,
10935.0,0.775,
10935.2,0.795,
10935.4,0.809,
10935.6,0.824,
10935.8,0.848,
10936.0,0.867,
10936.2,0.891,
10936.4,0.911,
10936.6,0.935,
10936.8,0.949,
10937.0,0.930,
10937.2,0.940,
10937.4,0.949,
10937.6,0.949,
10937.8,0.973,
10938.0,0.973,
10938.2,0.968,
10938.4,1.021,
10938.6,1.021,
10938.8,1.041,
10939.0,1.046,
10939.2,1.055,
10939.4,1.070,
10939.6,1.084,
10939.8,1.104,
10940.0,1.104,
10940.2,1.108,
10940.4,1.118,
10940.6,1.113,
10940.8,1.099,
10941.0,1.075,
10941.2,1.055,
10941.4,1.041,
10941.6,1.031,
10941.8,1.002,
10942.0,0.973,
10942.2,0.959,
10942.4,0.940,
10942.6,0.916,
10942.8,0.891,
10943.0,0.872,
10943.2,0.853,
10943.4,0.824,
10943.6,0.795,
10943.8,0.780,
10944.0,0.756,
10944.2,0.737,
10944.4,0.703,
10944.6,0.670,
10944.8,0.641,
10945.0,0.616,
10945.2,0.583,
10945.4,0.558,
10945.6,0.534,
10945.8,0.505,
10946.0,0.481,
10946.2,0.438,
10946.4,0.399,
10946.6,0.346,
10946.8,0.284,
10947.0,0.206,
10947.2,0.120,
10947.4,0.096,
10947.6,0.091,
10947.8,0.086,
10948.0,0.086,
10948.2,0.086,
10948.4,0.091,
10948.6,0.086,
10948.8,0.081,
10949.0,0.081,
10949.2,0.076,
10949.4,0.062,
10949.6,0.052,
10949.8,0.052,
10950.0,0.047,
10950.2,0.042,
10950.4,0.042,
10950.6,0.038,
10950.8,0.052,
10951.0,0.033,
10951.2,0.042,
10951.4,0.023,
10951.6,0.023,
10951.8,0.023,
10952.0,0.033,
10952.2,0.028,
10952.4,0.023,
10952.6,0.023,
10952.8,0.023,
10953.0,0.013,
10953.2,0.013,
10953.4,0.009,
10953.6,0.009,
10953.8,0.009,
10954.0,0.009,
10954.2,-0.011,
10954.4,0.004,
10954.6,-0.001,
10954.8,-0.001,
10955.0,-0.011,
10955.2,-0.011,
10955.4,-0.011,
10955.6,-0.011,
10955.8,-0.016,
10956.0,-0.025,
10956.2,-0.025,
10956.4,-0.030,
10956.6,-0.025,
10956.8,-0.025,
10957.0,-0.030,
10957.2,-0.030,
10957.4,-0.035,
10957.6,-0.040,
10957.8,-0.049,
10958.0,-0.044,
10958.2,-0.054,
10958.4,-0.054,
10958.6,-0.059,
10958.8,-0.064,
10959.0,-0.068,
10959.2,-0.064,
10959.4,-0.068,
10959.6,-0.068,
10959.8,-0.073,
10960.0,-0.078,
10960.2,-0.078,
10960.4,-0.088,
10960.6,-0.088,
10960.8,-0.092,
10961.0,-0.102,
10961.2,-0.102,
10961.4,-0.107,
10961.6,-0.112,
10961.8,-0.117,
10962.0,-0.117,
10962.2,-0.121,
10962.4,-0.126,
10962.6,-0.131,
10962.8,-0.131,
10963.0,-0.131,
10963.2,-0.136,
10963.4,-0.155,
10963.6,-0.136,
10963.8,-0.155,
10964.0,-0.146,
10964.2,-0.141,
10964.4,-0.155,
10964.6,-0.170,
10964.8,-0.150,
10965.0,-0.165,
10965.2,-0.150,
10965.4,-0.150,
10965.6,-0.146,
10965.8,-0.160,
10966.0,-0.160,
10966.2,-0.160,
10966.4,-0.165,
10966.6,-0.165,
10966.8,-0.165,
10967.0,-0.179,
10967.2,-0.155,
10967.4,-0.165,
10967.6,-0.165,
10967.8,-0.165,
10968.0,-0.165,
10968.2,-0.165,
10968.4,-0.165,
10968.6,-0.165,
10968.8,-0.170,
10969.0,-0.165,
10969.2,-0.165,
10969.4,-0.170,
10969.6,-0.184,
10969.8,-0.189,
10970.0,-0.194,
10970.2,-0.175,
10970.4,-0.175,
10970.6,-0.175,
10970.8,-0.179,
10971.0,-0.179,
10971.2,-0.184,
10971.4,-0.184,
10971.6,-0.179,
10971.8,-0.179,
10972.0,-0.189,
10972.2,-0.184,
10972.4,-0.184,
10972.6,-0.184,
10972.8,-0.184,
10973.0,-0.184,
10973.2,-0.184,
10973.4,-0.184,
10973.6,-0.184,
10973.8,-0.189,
10974.0,-0.184,
10974.2,-0.189,
10974.4,-0.184,
10974.6,-0.189,
10974.8,-0.194,
10975.0,-0.189,
10975.2,-0.194,
10975.4,-0.194,
10975.6,-0.204,
10975.8,-0.208,
10976.0,-0.204,
10976.2,-0.204,
10976.4,-0.204,
10976.6,-0.208,
10976.8,-0.208,
10977.0,-0.237,
10977.2,-0.213,
10977.4,-0.204,
10977.6,-0.204,
10977.8,-0.242,
10978.0,-0.233,
10978.2,-0.208,
10978.4,-0.204,
10978.6,-0.208,
10978.8,-0.233,
10979.0,-0.213,
10979.2,-0.204,
10979.4,-0.228,
10979.6,-0.223,
10979.8,-0.223,
10980.0,-0.213,
10980.2,-0.233,
10980.4,-0.208,
10980.6,-0.208,
10980.8,-0.218,
10981.0,-0.218,
10981.2,-0.223,
10981.4,-0.208,
10981.6,-0.228,
10981.8,-0.213,
10982.0,-0.218,
10982.2,-0.218,
10982.4,-0.213,
10982.6,-0.208,
10982.8,-0.233,
10983.0,-0.233,
10983.2,-0.242,
10983.4,-0.233,
10983.6,-0.218,
10983.8,-0.218,
10984.0,-0.242,
10984.2,-0.233,
10984.4,-0.228,
10984.6,-0.257,
10984.8,-0.262,
10985.0,-0.233,
10985.2,-0.233,
10985.4,-0.233,
10985.6,-0.233,
10985.8,-0.233,
10986.0,-0.242,
10986.2,-0.242,
10986.4,-0.247,
10986.6,-0.262,
10986.8,-0.257,
10987.0,-0.262,
10987.2,-0.257,
10987.4,-0.271,
10987.6,-0.271,
10987.8,-0.262,
10988.0,-0.262,
10988.2,-0.257,
10988.4,-0.262,
10988.6,-0.257,
10988.8,-0.271,
10989.0,-0.262,
10989.2,-0.271,
10989.4,-0.262,
10989.6,-0.266,
10989.8,-0.262,
10990.0,-0.271,
10990.2,-0.271,
10990.4,-0.271,
10990.6,-0.262,
10990.8,-0.271,
10991.0,-0.276,
10991.2,-0.271,
10991.4,-0.262,
10991.6,-0.262,
10991.8,-0.262,
10992.0,-0.271,
10992.2,-0.271,
10992.4,-0.257,
10992.6,-0.266,
10992.8,-0.262,
10993.0,-0.271,
10993.2,-0.271,
10993.4,-0.257,
10993.6,-0.266,
10993.8,-0.266,
10994.0,-0.266,
10994.2,-0.262,
10994.4,-0.271,
10994.6,-0.276,
10994.8,-0.266,
10995.0,-0.271,
10995.2,-0.271,
10995.4,-0.271,
10995.6,-0.271,
10995.8,-0.271,
10996.0,-0.286,
10996.2,-0.276,
10996.4,-0.266,
10996.6,-0.281,
10996.8,-0.281,
10997.0,-0.281,
10997.2,-0.281,
10997.4,-0.271,
10997.6,-0.281,
10997.8,-0.276,
10998.0,-0.271,
10998.2,-0.276,
10998.4,-0.271,
10998.6,-0.266,
10998.8,-0.276,
10999.0,-0.266,
10999.2,-0.281,
10999.4,-0.281,
10999.6,-0.271,
10999.8,-0.266,
11000.0,-0.281,
11000.2,-0.271,
11000.4,-0.271,
11000.6,-0.271,
11000.8,-0.281,
11001.0,-0.276,
11001.2,-0.276,
11001.4,-0.286,
11001.6,-0.281,
11001.8,-0.286,
11002.0,-0.290,
11002.2,-0.281,
11002.4,-0.290,
11002.6,-0.281,
11002.8,-0.286,
11003.0,-0.295,
11003.2,-0.290,
11003.4,-0.286,
11003.6,-0.286,
11003.8,-0.290,
11004.0,-0.281,
11004.2,-0.290,
11004.4,-0.295,
11004.6,-0.300,
11004.8,-0.300,
11005.0,-0.310,
11005.2,-0.310,
11005.4,-0.319,
11005.6,-0.324,
11005.8,-0.300,
11006.0,-0.305,
11006.2,-0.334,
11006.4,-0.338,
11006.6,-0.338,
11006.8,-0.343,
11007.0,-0.338,
11007.2,-0.329,
11007.4,-0.334,
11007.6,-0.338,
11007.8,-0.343,
11008.0,-0.372,
11008.2,-0.377,
11008.4,-0.377,
11008.6,-0.396,
11008.8,-0.401,
11009.0,-0.406,
11009.2,-0.425,
11009.4,-0.421,
11009.6,-0.425,
11009.8,-0.430,
11010.0,-0.445,
11010.2,-0.474,
11010.4,-0.498,
11010.6,-0.522,
11010.8,-0.541,
11011.0,-0.541,
11011.2,-0.556,
11011.4,-0.613,
11011.6,-0.633,
11011.8,-0.657,
11012.0,-0.662,
11012.2,-0.671,
11012.4,-0.647,
11012.6,-0.633,
11012.8,-0.618,
11013.0,-0.623,
11013.2,-0.638,
11013.4,-0.628,
11013.6,-0.667,
11013.8,-0.642,
11014.0,-0.647,
11014.2,-0.647,
11014.4,-0.667,
11014.6,-0.681,
11014.8,-0.695,
11015.0,-0.686,
11015.2,-0.671,
11015.4,-0.667,
11015.6,-0.657,
11015.8,-0.633,
11016.0,-0.652,
11016.2,-0.570,
11016.4,-0.536,
11016.6,-0.508,
11016.8,-0.450,
11017.0,-0.401,
11017.2,-0.377,
11017.4,-0.372,
11017.6,-0.367,
11017.8,-0.363,
11018.0,-0.358,
11018.2,-0.348,
11018.4,-0.343,
11018.6,-0.338,
11018.8,-0.329,
11019.0,-0.319,
11019.2,-0.314,
11019.4,-0.310,
11019.6,-0.300,
11019.8,-0.295,
11020.0,-0.286,
11020.2,-0.281,
11020.4,-0.262,
11020.6,-0.242,
11020.8,-0.262,
11021.0,-0.257,
11021.2,-0.247,
11021.4,-0.242,
11021.6,-0.194,
11021.8,-0.184,
11022.0,-0.170,
11022.2,-0.194,
11022.4,-0.179,
11022.6,-0.165,
11022.8,-0.150,
11023.0,-0.136,
11023.2,-0.121,
11023.4,-0.107,
11023.6,-0.088,
11023.8,-0.035,
11024.0,-0.025,
11024.2,-0.001,
11024.4,0.009,
11024.6,0.018,
11024.8,0.038,
11025.0,0.062,
11025.2,0.033,
11025.4,0.047,
11025.6,0.067,
11025.8,0.086,
11026.0,0.105,
11026.2,0.125,
11026.4,0.202,
11026.6,0.240,
11026.8,0.202,
11027.0,0.226,
11027.2,0.259,
11027.4,0.351,
11027.6,0.332,
11027.8,0.370,
11028.0,0.409,
11028.2,0.452,
11028.4,0.549,
11028.6,0.607,
11028.8,0.641,
11029.0,0.684,
11029.2,0.641,
11029.4,0.703,
11029.6,0.713,
11029.8,0.684,
11030.0,0.771,
11030.2,0.761,
11030.4,0.771,
11030.6,0.790,
11030.8,0.804,
11031.0,0.819,
11031.2,0.848,
11031.4,0.795,
11031.6,0.809,
11031.8,0.891,
11032.0,0.911,
11032.2,0.867,
11032.4,0.901,
11032.6,0.925,
11032.8,0.925,
11033.0,0.944,
11033.2,0.968,
11033.4,0.988,
11033.6,1.026,
11033.8,1.060,
11034.0,1.060,
11034.2,1.046,
11034.4,1.046,
11034.6,1.031,
11034.8,1.079,
11035.0,1.050,
11035.2,1.065,
11035.4,1.075,
11035.6,1.094,
11035.8,1.133,
11036.0,1.108,
11036.2,1.137,
11036.4,1.147,
11036.6,1.123,
11036.8,1.118,
11037.0,1.118,
11037.2,1.123,
11037.4,1.104,
11037.6,1.075,
11037.8,1.055,
11038.0,1.031,
11038.2,1.002,
11038.4,0.973,
11038.6,0.940,
11038.8,0.916,
11039.0,0.896,
11039.2,0.862,
11039.4,0.829,
11039.6,0.800,
11039.8,0.771,
11040.0,0.732,
11040.2,0.703,
11040.4,0.665,
11040.6,0.631,
11040.8,0.587,
11041.0,0.549,
11041.2,0.500,
11041.4,0.443,
11041.6,0.375,
11041.8,0.284,
11042.0,0.197,
11042.2,0.100,
11042.4,0.100,
11042.6,0.091,
11042.8,0.086,
11043.0,0.076,
11043.2,0.067,
11043.4,0.062,
11043.6,0.052,
11043.8,0.047,
11044.0,0.038,
11044.2,0.028,
11044.4,0.023,
11044.6,0.013,
11044.8,0.009,
11045.0,0.009,
11045.2,0.004,
11045.4,-0.001,
11045.6,-0.006,
11045.8,-0.011,
11046.0,-0.020,
11046.2,-0.030,
11046.4,-0.035,
11046.6,-0.035,
11046.8,-0.040,
11047.0,-0.054,
11047.2,-0.054,
11047.4,-0.064,
11047.6,-0.068,
11047.8,-0.078,
11048.0,-0.083,
11048.2,-0.097,
11048.4,-0.107,
11048.6,-0.117,
11048.8,-0.131,
11049.0,-0.141,
11049.2,-0.155,
11049.4,-0.165,
11049.6,-0.170,
11049.8,-0.179,
11050.0,-0.189,
11050.2,-0.199,
11050.4,-0.208,
11050.6,-0.228,
11050.8,-0.242,
11051.0,-0.257,
11051.2,-0.266,
11051.4,-0.271,
11051.6,-0.271,
11051.8,-0.286,
11052.0,-0.281,
11052.2,-0.286,
11052.4,-0.295,
11052.6,-0.310,
11052.8,-0.310,
11053.0,-0.329,
11053.2,-0.324,
11053.4,-0.300,
11053.6,-0.281,
11053.8,-0.305,
11054.0,-0.290,
11054.2,-0.310,
11054.4,-0.338,
11054.6,-0.334,
11054.8,-0.363,
11055.0,-0.372,
11055.2,-0.377,
11055.4,-0.396,
11055.6,-0.416,
11055.8,-0.430,
11056.0,-0.450,
11056.2,-0.435,
11056.4,-0.454,
11056.6,-0.493,
11056.8,-0.517,
11057.0,-0.517,
11057.2,-0.556,
11057.4,-0.556,
11057.6,-0.618,
11057.8,-0.618,
11058.0,-0.633,
11058.2,-0.652,
11058.4,-0.667,
11058.6,-0.667,
11058.8,-0.638,
11059.0,-0.681,
11059.2,-0.652,
11059.4,-0.642,
11059.6,-0.647,
11059.8,-0.652,
11060.0,-0.647,
11060.2,-0.667,
11060.4,-0.657,
11060.6,-0.667,
11060.8,-0.667,
11061.0,-0.647,
11061.2,-0.686,
11061.4,-0.671,
11061.6,-0.667,
11061.8,-0.676,
11062.0,-0.667,
11062.2,-0.681,
11062.4,-0.671,
11062.6,-0.667,
11062.8,-0.671,
11063.0,-0.681,
11063.2,-0.671,
11063.4,-0.676,
11063.6,-0.695,
11063.8,-0.671,
11064.0,-0.686,
11064.2,-0.652,
11064.4,-0.657,
11064.6,-0.642,
11064.8,-0.604,
11065.0,-0.604,
11065.2,-0.613,
11065.4,-0.589,
11065.6,-0.580,
11065.8,-0.570,
11066.0,-0.609,
11066.2,-0.570,
11066.4,-0.565,
11066.6,-0.503,
11066.8,-0.556,
11067.0,-0.493,
11067.2,-0.474,
11067.4,-0.474,
11067.6,-0.430,
11067.8,-0.430,
11068.0,-0.377,
11068.2,-0.450,
11068.4,-0.377,
11068.6,-0.372,
11068.8,-0.372,
11069.0,-0.372,
11069.2,-0.372,
11069.4,-0.372,
11069.6,-0.372,
11069.8,-0.372,
11070.0,-0.367,
11070.2,-0.363,
11070.4,-0.363,
11070.6,-0.367,
11070.8,-0.363,
11071.0,-0.363,
11071.2,-0.358,
11071.4,-0.358,
11071.6,-0.358,
11071.8,-0.353,
11072.0,-0.358,
11072.2,-0.358,
11072.4,-0.358,
11072.6,-0.358,
11072.8,-0.358,
11073.0,-0.353,
11073.2,-0.358,
11073.4,-0.343,
11073.6,-0.348,
11073.8,-0.343,
11074.0,-0.343,
11074.2,-0.334,
11074.4,-0.334,
11074.6,-0.348,
11074.8,-0.334,
11075.0,-0.338,
11075.2,-0.348,
11075.4,-0.343,
11075.6,-0.343,
11075.8,-0.343,
11076.0,-0.338,
11076.2,-0.338,
11076.4,-0.343,
11076.6,-0.338,
11076.8,-0.334,
11077.0,-0.338,
11077.2,-0.334,
11077.4,-0.334,
11077.6,-0.334,
11077.8,-0.334,
11078.0,-0.338,
11078.2,-0.329,
11078.4,-0.343,
11078.6,-0.334,
11078.8,-0.338,
11079.0,-0.343,
11079.2,-0.338,
11079.4,-0.343,
11079.6,-0.338,
11079.8,-0.338,
11080.0,-0.348,
11080.2,-0.343,
11080.4,-0.343,
11080.6,-0.343,
11080.8,-0.348,
11081.0,-0.348,
11081.2,-0.343,
11081.4,-0.348,
11081.6,-0.343,
11081.8,-0.343,
11082.0,-0.343,
11082.2,-0.343,
11082.4,-0.348,
11082.6,-0.343,
11082.8,-0.348,
11083.0,-0.348,
11083.2,-0.343,
11083.4,-0.348,
11083.6,-0.348,
11083.8,-0.348,
11084.0,-0.343,
11084.2,-0.348,
11084.4,-0.343,
11084.6,-0.343,
11084.8,-0.348,
11085.0,-0.343,
11085.2,-0.343,
11085.4,-0.348,
11085.6,-0.348,
11085.8,-0.353,
11086.0,-0.358,
11086.2,-0.348,
11086.4,-0.353,
11086.6,-0.343,
11086.8,-0.343,
11087.0,-0.343,
11087.2,-0.348,
11087.4,-0.348,
11087.6,-0.343,
11087.8,-0.343,
11088.0,-0.348,
11088.2,-0.343,
11088.4,-0.343,
11088.6,-0.343,
11088.8,-0.338,
11089.0,-0.343,
11089.2,-0.334,
11089.4,-0.329,
11089.6,-0.329,
11089.8,-0.334,
11090.0,-0.329,
11090.2,-0.324,
11090.4,-0.324,
11090.6,-0.319,
11090.8,-0.319,
11091.0,-0.319,
