Time,,Potential
13668.6,18121.6,0.23
13668.8,18121.8,0.225
13669,18122,0.225
13669.2,18122.2,0.23
13669.4,18122.4,0.235
13669.6,18122.6,0.235
13669.8,18122.8,0.23
13670,18123,0.23
13670.2,18123.2,0.235
13670.4,18123.4,0.235
13670.6,18123.6,0.235
13670.8,18123.8,0.235
13671,18124,0.235
13671.2,18124.2,0.235
13671.4,18124.4,0.235
13671.6,18124.6,0.235
13671.8,18124.8,0.235
13672,18125,0.235
13672.2,18125.2,0.24
13672.4,18125.4,0.24
13672.6,18125.6,0.24
13672.8,18125.8,0.24
13673,18126,0.24
13673.2,18126.2,0.24
13673.4,18126.4,0.24
13673.6,18126.6,0.24
13673.8,18126.8,0.24
13674,18127,0.235
13674.2,18127.2,0.235
13674.4,18127.4,0.24
13674.6,18127.6,0.24
13674.8,18127.8,0.24
13675,18128,0.24
13675.2,18128.2,0.24
13675.4,18128.4,0.24
13675.6,18128.6,0.24
13675.8,18128.8,0.24
13676,18129,0.24
13676.2,18129.2,0.24
13676.4,18129.4,0.24
13676.6,18129.6,0.244
13676.8,18129.8,0.24
13677,18130,0.24
13677.2,18130.2,0.24
13677.4,18130.4,0.244
13677.6,18130.6,0.24
13677.8,18130.8,0.24
13678,18131,0.235
13678.2,18131.2,0.24
13678.4,18131.4,0.24
13678.6,18131.6,0.244
13678.8,18131.8,0.244
13679,18132,0.24
13679.2,18132.2,0.24
13679.4,18132.4,0.24
13679.6,18132.6,0.24
13679.8,18132.8,0.24
13680,18133,0.24
13680.2,18133.2,0.244
13680.4,18133.4,0.24
13680.6,18133.6,0.24
13680.8,18133.8,0.24
13681,18134,0.24
13681.2,18134.2,0.244
13681.4,18134.4,0.24
13681.6,18134.6,0.24
13681.8,18134.8,0.24
13682,18135,0.24
13682.2,18135.2,0.24
13682.4,18135.4,0.24
13682.6,18135.6,0.244
13682.8,18135.8,0.24
13683,18136,0.244
13683.2,18136.2,0.235
13683.4,18136.4,0.24
13683.6,18136.6,0.24
13683.8,18136.8,0.24
13684,18137,0.235
13684.2,18137.2,0.24
13684.4,18137.4,0.235
13684.6,18137.6,0.235
13684.8,18137.8,0.235
13685,18138,0.235
13685.2,18138.2,0.235
13685.4,18138.4,0.235
13685.6,18138.6,0.235
13685.8,18138.8,0.235
13686,18139,0.23
13686.2,18139.2,0.23
13686.4,18139.4,0.225
13686.6,18139.6,0.225
13686.8,18139.8,0.225
13687,18140,0.22
13687.2,18140.2,0.216
13687.4,18140.4,0.216
13687.6,18140.6,0.216
13687.8,18140.8,0.216
13688,18141,0.206
13688.2,18141.2,0.206
13688.4,18141.4,0.196
13688.6,18141.6,0.201
13688.8,18141.8,0.196
13689,18142,0.192
13689.2,18142.2,0.182
13689.4,18142.4,0.172
13689.6,18142.6,0.172
13689.8,18142.8,0.163
13690,18143,0.158
13690.2,18143.2,0.153
13690.4,18143.4,0.143
13690.6,18143.6,0.134
13690.8,18143.8,0.124
13691,18144,0.114
13691.2,18144.2,0.11
13691.4,18144.4,0.095
13691.6,18144.6,0.085
13691.8,18144.8,0.081
13692,18145,0.071
13692.2,18145.2,0.061
13692.4,18145.4,0.052
13692.6,18145.6,0.037
13692.8,18145.8,0.023
13693,18146,0.008
13693.2,18146.2,-0.006
13693.4,18146.4,-0.035
13693.6,18146.6,-0.006
13693.8,18146.8,-0.04
13694,18147,-0.05
13694.2,18147.2,-0.055
13694.4,18147.4,-0.069
13694.6,18147.6,-0.074
13694.8,18147.8,-0.093
13695,18148,-0.103
13695.2,18148.2,-0.132
13695.4,18148.4,-0.156
13695.6,18148.6,-0.161
13695.8,18148.8,-0.185
13696,18149,-0.185
13696.2,18149.2,-0.214
13696.4,18149.4,-0.214
13696.6,18149.6,-0.238
13696.8,18149.8,-0.228
13697,18150,-0.247
13697.2,18150.2,-0.262
13697.4,18150.4,-0.267
13697.6,18150.6,-0.276
13697.8,18150.8,-0.286
13698,18151,-0.301
13698.2,18151.2,-0.315
13698.4,18151.4,-0.325
13698.6,18151.6,-0.363
13698.8,18151.8,-0.368
13699,18152,-0.392
13699.2,18152.2,-0.411
13699.4,18152.4,-0.445
13699.6,18152.6,-0.479
13699.8,18152.8,-0.508
13700,18153,-0.532
13700.2,18153.2,-0.599
13700.4,18153.4,-0.652
13700.6,18153.6,-0.71
13700.8,18153.8,-0.778
13701,18154,-0.841
13701.2,18154.2,-0.932
13701.4,18154.4,-0.981
13701.6,18154.6,-1.039
13701.8,18154.8,-1.077
13702,18155,-1.12
13702.2,18155.2,-1.154
13702.4,18155.4,-1.173
13702.6,18155.6,-1.159
13702.8,18155.8,-1.154
13703,18156,-1.14
13703.2,18156.2,-1.144
13703.4,18156.4,-1.101
13703.6,18156.6,-1.082
13703.8,18156.8,-1.01
13704,18157,-1
13704.2,18157.2,-0.923
13704.4,18157.4,-0.889
13704.6,18157.6,-0.879
13704.8,18157.8,-0.889
13705,18158,-0.894
13705.2,18158.2,-0.903
13705.4,18158.4,-0.894
13705.6,18158.6,-0.898
13705.8,18158.8,-0.903
13706,18159,-0.903
13706.2,18159.2,-0.903
13706.4,18159.4,-0.898
13706.6,18159.6,-0.903
13706.8,18159.8,-0.894
13707,18160,-0.889
13707.2,18160.2,-0.894
13707.4,18160.4,-0.889
13707.6,18160.6,-0.884
13707.8,18160.8,-0.884
13708,18161,-0.884
13708.2,18161.2,-0.884
13708.4,18161.4,-0.884
13708.6,18161.6,-0.879
13708.8,18161.8,-0.884
13709,18162,-0.884
13709.2,18162.2,-0.884
13709.4,18162.4,-0.884
13709.6,18162.6,-0.884
13709.8,18162.8,-0.884
13710,18163,-0.879
13710.2,18163.2,-0.879
13710.4,18163.4,-0.879
13710.6,18163.6,-0.879
13710.8,18163.8,-0.874
13711,18164,-0.87
13711.2,18164.2,-0.87
13711.4,18164.4,-0.86
13711.6,18164.6,-0.845
13711.8,18164.8,-0.841
13712,18165,-0.831
13712.2,18165.2,-0.821
13712.4,18165.4,-0.807
13712.6,18165.6,-0.802
13712.8,18165.8,-0.788
13713,18166,-0.773
13713.2,18166.2,-0.764
13713.4,18166.4,-0.739
13713.6,18166.6,-0.715
13713.8,18166.8,-0.691
13714,18167,-0.662
13714.2,18167.2,-0.633
13714.4,18167.4,-0.604
13714.6,18167.6,-0.571
13714.8,18167.8,-0.537
13715,18168,-0.498
13715.2,18168.2,-0.455
13715.4,18168.4,-0.416
13715.6,18168.6,-0.368
13715.8,18168.8,-0.315
13716,18169,-0.276
13716.2,18169.2,-0.199
13716.4,18169.4,-0.151
13716.6,18169.6,-0.069
13716.8,18169.8,0.003
13717,18170,0.081
13717.2,18170.2,0.153
13717.4,18170.4,0.216
13717.6,18170.6,0.249
13717.8,18170.8,0.283
13718,18171,0.298
13718.2,18171.2,0.327
13718.4,18171.4,0.341
13718.6,18171.6,0.351
13718.8,18171.8,0.389
13719,18172,0.409
13719.2,18172.2,0.438
13719.4,18172.4,0.457
13719.6,18172.6,0.481
13719.8,18172.8,0.515
13720,18173,0.553
13720.2,18173.2,0.582
13720.4,18173.4,0.63
13720.6,18173.6,0.674
13720.8,18173.8,0.712
13721,18174,0.746
13721.2,18174.2,0.789
13721.4,18174.4,0.833
13721.6,18174.6,0.872
13721.8,18174.8,0.915
13722,18175,0.963
13722.2,18175.2,1.05
13722.4,18175.4,1.137
13722.6,18175.6,1.214
13722.8,18175.8,1.281
13723,18176,1.335
13723.2,18176.2,1.383
13723.4,18176.4,1.412
13723.6,18176.6,1.426
13723.8,18176.8,1.446
13724,18177,1.484
13724.2,18177.2,1.484
13724.4,18177.4,1.446
13724.6,18177.6,1.542
13724.8,18177.8,1.566
13725,18178,1.561
13725.2,18178.2,1.484
13725.4,18178.4,1.595
13725.6,18178.6,1.585
13725.8,18178.8,1.576
13726,18179,1.566
13726.2,18179.2,1.556
13726.4,18179.4,1.527
13726.6,18179.6,1.503
13726.8,18179.8,1.484
13727,18180,1.446
13727.2,18180.2,1.407
13727.4,18180.4,1.373
13727.6,18180.6,1.325
13727.8,18180.8,1.291
13728,18181,1.238
13728.2,18181.2,1.176
13728.4,18181.4,1.113
13728.6,18181.6,1.031
13728.8,18181.8,0.944
13729,18182,0.847
13729.2,18182.2,0.717
13729.4,18182.4,0.558
13729.6,18182.6,0.346
13729.8,18182.8,0.24
13730,18183,0.235
13730.2,18183.2,0.24
13730.4,18183.4,0.244
13730.6,18183.6,0.24
13730.8,18183.8,0.24
13731,18184,0.24
13731.2,18184.2,0.24
13731.4,18184.4,0.24
13731.6,18184.6,0.206
13731.8,18184.8,0.23
13732,18185,0.23
13732.2,18185.2,0.216
13732.4,18185.4,0.211
13732.6,18185.6,0.196
13732.8,18185.8,0.187
13733,18186,0.172
13733.2,18186.2,0.158
13733.4,18186.4,0.143
13733.6,18186.6,0.124
13733.8,18186.8,0.105
13734,18187,0.085
13734.2,18187.2,0.071
13734.4,18187.4,0.047
13734.6,18187.6,0.027
13734.8,18187.8,0.008
13735,18188,-0.021
13735.2,18188.2,-0.026
13735.4,18188.4,-0.055
13735.6,18188.6,-0.059
13735.8,18188.8,-0.079
13736,18189,-0.112
13736.2,18189.2,-0.156
13736.4,18189.4,-0.185
13736.6,18189.6,-0.185
13736.8,18189.8,-0.194
13737,18190,-0.209
13737.2,18190.2,-0.228
13737.4,18190.4,-0.243
13737.6,18190.6,-0.272
13737.8,18190.8,-0.276
13738,18191,-0.291
13738.2,18191.2,-0.315
13738.4,18191.4,-0.329
13738.6,18191.6,-0.368
13738.8,18191.8,-0.382
13739,18192,-0.416
13739.2,18192.2,-0.469
13739.4,18192.4,-0.498
13739.6,18192.6,-0.522
13739.8,18192.8,-0.628
13740,18193,-0.701
13740.2,18193.2,-0.768
13740.4,18193.4,-0.831
13740.6,18193.6,-0.923
13740.8,18193.8,-1.01
13741,18194,-1.053
13741.2,18194.2,-1.116
13741.4,18194.4,-1.149
13741.6,18194.6,-1.149
13741.8,18194.8,-1.14
13742,18195,-1.135
13742.2,18195.2,-1.116
13742.4,18195.4,-1.125
13742.6,18195.6,-1.053
13742.8,18195.8,-1.063
13743,18196,-1.019
13743.2,18196.2,-0.976
13743.4,18196.4,-0.903
13743.6,18196.6,-0.884
13743.8,18196.8,-0.884
13744,18197,-0.894
13744.2,18197.2,-0.903
13744.4,18197.4,-0.898
13744.6,18197.6,-0.903
13744.8,18197.8,-0.903
13745,18198,-0.908
13745.2,18198.2,-0.908
13745.4,18198.4,-0.898
13745.6,18198.6,-0.903
13745.8,18198.8,-0.894
13746,18199,-0.884
13746.2,18199.2,-0.889
13746.4,18199.4,-0.889
13746.6,18199.6,-0.884
13746.8,18199.8,-0.884
13747,18200,-0.884
13747.2,18200.2,-0.884
13747.4,18200.4,-0.879
13747.6,18200.6,-0.879
13747.8,18200.8,-0.884
13748,18201,-0.874
13748.2,18201.2,-0.879
13748.4,18201.4,-0.879
13748.6,18201.6,-0.879
13748.8,18201.8,-0.879
13749,18202,-0.884
13749.2,18202.2,-0.879
13749.4,18202.4,-0.884
13749.6,18202.6,-0.884
13749.8,18202.8,-0.879
13750,18203,-0.879
13750.2,18203.2,-0.879
13750.4,18203.4,-0.879
13750.6,18203.6,-0.879
13750.8,18203.8,-0.87
13751,18204,-0.874
13751.2,18204.2,-0.865
13751.4,18204.4,-0.865
13751.6,18204.6,-0.855
13751.8,18204.8,-0.845
13752,18205,-0.841
13752.2,18205.2,-0.831
13752.4,18205.4,-0.826
13752.6,18205.6,-0.817
13752.8,18205.8,-0.807
13753,18206,-0.802
13753.2,18206.2,-0.788
13753.4,18206.4,-0.773
13753.6,18206.6,-0.764
13753.8,18206.8,-0.749
13754,18207,-0.739
13754.2,18207.2,-0.715
13754.4,18207.4,-0.696
13754.6,18207.6,-0.677
13754.8,18207.8,-0.652
13755,18208,-0.628
13755.2,18208.2,-0.604
13755.4,18208.4,-0.575
13755.6,18208.6,-0.547
13755.8,18208.8,-0.522
13756,18209,-0.498
13756.2,18209.2,-0.464
13756.4,18209.4,-0.435
13756.6,18209.6,-0.402
13756.8,18209.8,-0.363
13757,18210,-0.329
13757.2,18210.2,-0.301
13757.4,18210.4,-0.247
13757.6,18210.6,-0.214
13757.8,18210.8,-0.175
13758,18211,-0.112
13758.2,18211.2,-0.074
13758.4,18211.4,-0.021
13758.6,18211.6,0.037
13758.8,18211.8,0.081
13759,18212,0.148
13759.2,18212.2,0.177
13759.4,18212.4,0.216
13759.6,18212.6,0.235
13759.8,18212.8,0.264
13760,18213,0.278
13760.2,18213.2,0.293
13760.4,18213.4,0.302
13760.6,18213.6,0.322
13760.8,18213.8,0.331
13761,18214,0.346
13761.2,18214.2,0.365
13761.4,18214.4,0.389
13761.6,18214.6,0.404
13761.8,18214.8,0.418
13762,18215,0.433
13762.2,18215.2,0.462
13762.4,18215.4,0.476
13762.6,18215.6,0.495
13762.8,18215.8,0.524
13763,18216,0.544
13763.2,18216.2,0.577
13763.4,18216.4,0.597
13763.6,18216.6,0.635
13763.8,18216.8,0.659
13764,18217,0.679
13764.2,18217.2,0.722
13764.4,18217.4,0.756
13764.6,18217.6,0.78
13764.8,18217.8,0.818
13765,18218,0.843
13765.2,18218.2,0.867
13765.4,18218.4,0.91
13765.6,18218.6,0.944
13765.8,18218.8,0.992
13766,18219,1.045
13766.2,18219.2,1.103
13766.4,18219.4,1.161
13766.6,18219.6,1.204
13766.8,18219.8,1.248
13767,18220,1.291
13767.2,18220.2,1.33
13767.4,18220.4,1.364
13767.6,18220.6,1.383
13767.8,18220.8,1.393
13768,18221,1.412
13768.2,18221.2,1.441
13768.4,18221.4,1.465
13768.6,18221.6,1.484
13768.8,18221.8,1.47
13769,18222,1.46
13769.2,18222.2,1.503
13769.4,18222.4,1.537
13769.6,18222.6,1.527
13769.8,18222.8,1.552
13770,18223,1.489
13770.2,18223.2,1.46
13770.4,18223.4,1.576
13770.6,18223.6,1.566
13770.8,18223.8,1.585
13771,18224,1.576
13771.2,18224.2,1.503
13771.4,18224.4,1.547
13771.6,18224.6,1.547
13771.8,18224.8,1.527
13772,18225,1.518
13772.2,18225.2,1.503
13772.4,18225.4,1.494
13772.6,18225.6,1.47
13772.8,18225.8,1.436
13773,18226,1.422
13773.2,18226.2,1.397
13773.4,18226.4,1.373
13773.6,18226.6,1.344
13773.8,18226.8,1.32
13774,18227,1.296
13774.2,18227.2,1.272
13774.4,18227.4,1.238
13774.6,18227.6,1.2
13774.8,18227.8,1.171
13775,18228,1.127
13775.2,18228.2,1.079
13775.4,18228.4,1.035
13775.6,18228.6,0.992
13775.8,18228.8,0.944
13776,18229,0.881
13776.2,18229.2,0.818
13776.4,18229.4,0.751
13776.6,18229.6,0.679
13776.8,18229.8,0.597
13777,18230,0.519
13777.2,18230.2,0.418
13777.4,18230.4,0.298
13777.6,18230.6,0.24
13777.8,18230.8,0.24
13778,18231,0.24
13778.2,18231.2,0.24
13778.4,18231.4,0.235
13778.6,18231.6,0.235
13778.8,18231.8,0.235
13779,18232,0.235
13779.2,18232.2,0.24
13779.4,18232.4,0.24
13779.6,18232.6,0.235
13779.8,18232.8,0.24
13780,18233,0.24
13780.2,18233.2,0.24
13780.4,18233.4,0.235
13780.6,18233.6,0.24
13780.8,18233.8,0.24
13781,18234,0.24
13781.2,18234.2,0.235
13781.4,18234.4,0.24
13781.6,18234.6,0.235
13781.8,18234.8,0.23
13782,18235,0.235
13782.2,18235.2,0.23
13782.4,18235.4,0.225
13782.6,18235.6,0.225
13782.8,18235.8,0.22
13783,18236,0.216
13783.2,18236.2,0.216
13783.4,18236.4,0.216
13783.6,18236.6,0.206
13783.8,18236.8,0.206
13784,18237,0.201
13784.2,18237.2,0.196
13784.4,18237.4,0.196
13784.6,18237.6,0.187
13784.8,18237.8,0.177
13785,18238,0.177
13785.2,18238.2,0.167
13785.4,18238.4,0.163
13785.6,18238.6,0.158
13785.8,18238.8,0.148
13786,18239,0.148
13786.2,18239.2,0.139
13786.4,18239.4,0.129
13786.6,18239.6,0.124
13786.8,18239.8,0.114
13787,18240,0.11
13787.2,18240.2,0.1
13787.4,18240.4,0.095
13787.6,18240.6,0.09
13787.8,18240.8,0.081
13788,18241,0.071
13788.2,18241.2,0.066
13788.4,18241.4,0.061
13788.6,18241.6,0.047
13788.8,18241.8,0.042
13789,18242,0.032
13789.2,18242.2,0.023
13789.4,18242.4,0.013
13789.6,18242.6,0.013
13789.8,18242.8,0.003
13790,18243,-0.011
13790.2,18243.2,-0.026
13790.4,18243.4,-0.011
13790.6,18243.6,-0.016
13790.8,18243.8,-0.05
13791,18244,-0.045
13791.2,18244.2,-0.055
13791.4,18244.4,-0.055
13791.6,18244.6,-0.069
13791.8,18244.8,-0.074
13792,18245,-0.079
13792.2,18245.2,-0.088
13792.4,18245.4,-0.093
13792.6,18245.6,-0.112
13792.8,18245.8,-0.127
13793,18246,-0.146
13793.2,18246.2,-0.146
13793.4,18246.4,-0.17
13793.6,18246.6,-0.18
13793.8,18246.8,-0.175
13794,18247,-0.18
13794.2,18247.2,-0.19
13794.4,18247.4,-0.199
13794.6,18247.6,-0.194
13794.8,18247.8,-0.214
13795,18248,-0.204
13795.2,18248.2,-0.219
13795.4,18248.4,-0.214
13795.6,18248.6,-0.223
13795.8,18248.8,-0.228
13796,18249,-0.223
13796.2,18249.2,-0.252
13796.4,18249.4,-0.267
13796.6,18249.6,-0.262
13796.8,18249.8,-0.281
13797,18250,-0.272
13797.2,18250.2,-0.276
13797.4,18250.4,-0.301
13797.6,18250.6,-0.291
13797.8,18250.8,-0.305
13798,18251,-0.31
13798.2,18251.2,-0.329
13798.4,18251.4,-0.329
13798.6,18251.6,-0.344
13798.8,18251.8,-0.349
13799,18252,-0.358
13799.2,18252.2,-0.373
13799.4,18252.4,-0.387
13799.6,18252.6,-0.406
13799.8,18252.8,-0.421
13800,18253,-0.431
13800.2,18253.2,-0.421
13800.4,18253.4,-0.44
13800.6,18253.6,-0.474
13800.8,18253.8,-0.479
13801,18254,-0.503
13801.2,18254.2,-0.508
13801.4,18254.4,-0.537
13801.6,18254.6,-0.561
13801.8,18254.8,-0.604
13802,18255,-0.619
13802.2,18255.2,-0.638
13802.4,18255.4,-0.662
13802.6,18255.6,-0.696
13802.8,18255.8,-0.71
13803,18256,-0.759
13803.2,18256.2,-0.802
13803.4,18256.4,-0.821
13803.6,18256.6,-0.87
13803.8,18256.8,-0.894
13804,18257,-0.913
13804.2,18257.2,-0.952
13804.4,18257.4,-0.985
13804.6,18257.6,-1.01
13804.8,18257.8,-1.029
13805,18258,-1.034
13805.2,18258.2,-1.043
13805.4,18258.4,-1.072
13805.6,18258.6,-1.082
13805.8,18258.8,-1.096
13806,18259,-1.12
13806.2,18259.2,-1.144
13806.4,18259.4,-1.14
13806.6,18259.6,-1.149
13806.8,18259.8,-1.149
13807,18260,-1.149
13807.2,18260.2,-1.149
13807.4,18260.4,-1.173
13807.6,18260.6,-1.144
13807.8,18260.8,-1.144
13808,18261,-1.154
13808.2,18261.2,-1.149
13808.4,18261.4,-1.135
13808.6,18261.6,-1.13
13808.8,18261.8,-1.144
13809,18262,-1.125
13809.2,18262.2,-1.12
13809.4,18262.4,-1.096
13809.6,18262.6,-1.058
13809.8,18262.8,-1.039
13810,18263,-1.058
13810.2,18263.2,-1.072
13810.4,18263.4,-1.072
13810.6,18263.6,-1.034
13810.8,18263.8,-1.019
13811,18264,-1.019
13811.2,18264.2,-0.995
13811.4,18264.4,-0.985
13811.6,18264.6,-0.981
13811.8,18264.8,-0.942
13812,18265,-0.947
13812.2,18265.2,-0.903
13812.4,18265.4,-0.918
13812.6,18265.6,-0.908
13812.8,18265.8,-0.898
13813,18266,-0.889
13813.2,18266.2,-0.884
13813.4,18266.4,-0.889
13813.6,18266.6,-0.884
13813.8,18266.8,-0.87
13814,18267,-0.826
13814.2,18267.2,-0.821
13814.4,18267.4,-0.817
13814.6,18267.6,-0.845
13814.8,18267.8,-0.884
13815,18268,-0.884
13815.2,18268.2,-0.879
13815.4,18268.4,-0.865
13815.6,18268.6,-0.855
13815.8,18268.8,-0.841
13816,18269,-0.836
13816.2,18269.2,-0.841
13816.4,18269.4,-0.865
13816.6,18269.6,-0.87
13816.8,18269.8,-0.884
13817,18270,-0.884
13817.2,18270.2,-0.884
13817.4,18270.4,-0.884
13817.6,18270.6,-0.884
13817.8,18270.8,-0.884
13818,18271,-0.884
13818.2,18271.2,-0.884
13818.4,18271.4,-0.884
13818.6,18271.6,-0.884
13818.8,18271.8,-0.884
13819,18272,-0.884
13819.2,18272.2,-0.884
13819.4,18272.4,-0.889
13819.6,18272.6,-0.884
13819.8,18272.8,-0.889
13820,18273,-0.884
13820.2,18273.2,-0.879
13820.4,18273.4,-0.879
13820.6,18273.6,-0.879
13820.8,18273.8,-0.879
13821,18274,-0.879
13821.2,18274.2,-0.879
13821.4,18274.4,-0.879
13821.6,18274.6,-0.884
13821.8,18274.8,-0.879
13822,18275,-0.884
13822.2,18275.2,-0.884
13822.4,18275.4,-0.884
13822.6,18275.6,-0.884
13822.8,18275.8,-0.884
13823,18276,-0.884
13823.2,18276.2,-0.884
13823.4,18276.4,-0.884
13823.6,18276.6,-0.884
13823.8,18276.8,-0.889
13824,18277,-0.884
13824.2,18277.2,-0.889
13824.4,18277.4,-0.884
13824.6,18277.6,-0.889
13824.8,18277.8,-0.884
13825,18278,-0.889
13825.2,18278.2,-0.889
13825.4,18278.4,-0.889
13825.6,18278.6,-0.889
13825.8,18278.8,-0.889
13826,18279,-0.884
13826.2,18279.2,-0.879
13826.4,18279.4,-0.87
13826.6,18279.6,-0.874
13826.8,18279.8,-0.884
13827,18280,-0.884
13827.2,18280.2,-0.889
13827.4,18280.4,-0.889
13827.6,18280.6,-0.884
13827.8,18280.8,-0.889
13828,18281,-0.889
13828.2,18281.2,-0.884
13828.4,18281.4,-0.884
13828.6,18281.6,-0.884
13828.8,18281.8,-0.884
13829,18282,-0.884
13829.2,18282.2,-0.879
13829.4,18282.4,-0.884
13829.6,18282.6,-0.884
13829.8,18282.8,-0.879
13830,18283,-0.879
13830.2,18283.2,-0.879
13830.4,18283.4,-0.879
13830.6,18283.6,-0.874
13830.8,18283.8,-0.87
13831,18284,-0.879
13831.2,18284.2,-0.87
13831.4,18284.4,-0.874
13831.6,18284.6,-0.874
13831.8,18284.8,-0.874
13832,18285,-0.874
13832.2,18285.2,-0.879
13832.4,18285.4,-0.874
13832.6,18285.6,-0.87
13832.8,18285.8,-0.874
13833,18286,-0.87
13833.2,18286.2,-0.874
13833.4,18286.4,-0.874
13833.6,18286.6,-0.874
13833.8,18286.8,-0.874
13834,18287,-0.874
13834.2,18287.2,-0.865
13834.4,18287.4,-0.87
13834.6,18287.6,-0.87
13834.8,18287.8,-0.874
13835,18288,-0.874
13835.2,18288.2,-0.87
13835.4,18288.4,-0.87
13835.6,18288.6,-0.87
13835.8,18288.8,-0.87
13836,18289,-0.87
13836.2,18289.2,-0.87
13836.4,18289.4,-0.87
13836.6,18289.6,-0.874
13836.8,18289.8,-0.87
13837,18290,-0.87
13837.2,18290.2,-0.87
13837.4,18290.4,-0.865
13837.6,18290.6,-0.87
13837.8,18290.8,-0.87
13838,18291,-0.87
13838.2,18291.2,-0.87
13838.4,18291.4,-0.87
13838.6,18291.6,-0.87
13838.8,18291.8,-0.87
13839,18292,-0.87
13839.2,18292.2,-0.87
13839.4,18292.4,-0.865
13839.6,18292.6,-0.865
13839.8,18292.8,-0.865
13840,18293,-0.865
13840.2,18293.2,-0.87
13840.4,18293.4,-0.87
13840.6,18293.6,-0.87
13840.8,18293.8,-0.87
13841,18294,-0.87
13841.2,18294.2,-0.87
13841.4,18294.4,-0.874
13841.6,18294.6,-0.87
13841.8,18294.8,-0.874
13842,18295,-0.87
13842.2,18295.2,-0.87
13842.4,18295.4,-0.874
13842.6,18295.6,-0.87
13842.8,18295.8,-0.874
13843,18296,-0.874
13843.2,18296.2,-0.874
13843.4,18296.4,-0.879
13843.6,18296.6,-0.874
13843.8,18296.8,-0.87
13844,18297,-0.874
13844.2,18297.2,-0.87
13844.4,18297.4,-0.87
13844.6,18297.6,-0.87
13844.8,18297.8,-0.87
13845,18298,-0.87
13845.2,18298.2,-0.87
13845.4,18298.4,-0.87
13845.6,18298.6,-0.87
13845.8,18298.8,-0.87
13846,18299,-0.87
13846.2,18299.2,-0.87
13846.4,18299.4,-0.87
13846.6,18299.6,-0.874
13846.8,18299.8,-0.874
13847,18300,-0.87
13847.2,18300.2,-0.874
13847.4,18300.4,-0.879
13847.6,18300.6,-0.874
13847.8,18300.8,-0.879
13848,18301,-0.879
13848.2,18301.2,-0.874
13848.4,18301.4,-0.874
13848.6,18301.6,-0.874
13848.8,18301.8,-0.87
13849,18302,-0.87
13849.2,18302.2,-0.874
13849.4,18302.4,-0.874
13849.6,18302.6,-0.87
13849.8,18302.8,-0.87
13850,18303,-0.874
13850.2,18303.2,-0.874
13850.4,18303.4,-0.87
13850.6,18303.6,-0.874
13850.8,18303.8,-0.87
13851,18304,-0.87
13851.2,18304.2,-0.874
13851.4,18304.4,-0.87
13851.6,18304.6,-0.87
13851.8,18304.8,-0.87
13852,18305,-0.87
13852.2,18305.2,-0.879
13852.4,18305.4,-0.874
13852.6,18305.6,-0.86
13852.8,18305.8,-0.845
13853,18306,-0.865
13853.2,18306.2,-0.87
13853.4,18306.4,-0.874
13853.6,18306.6,-0.879
13853.8,18306.8,-0.879
13854,18307,-0.874
13854.2,18307.2,-0.87
13854.4,18307.4,-0.879
13854.6,18307.6,-0.879
13854.8,18307.8,-0.874
13855,18308,-0.87
13855.2,18308.2,-0.87
13855.4,18308.4,-0.87
13855.6,18308.6,-0.87
13855.8,18308.8,-0.87
13856,18309,-0.865
13856.2,18309.2,-0.87
13856.4,18309.4,-0.87
13856.6,18309.6,-0.87
13856.8,18309.8,-0.87
13857,18310,-0.826
13857.2,18310.2,-0.865
13857.4,18310.4,-0.87
13857.6,18310.6,-0.812
13857.8,18310.8,-0.836
13858,18311,-0.874
13858.2,18311.2,-0.87
13858.4,18311.4,-0.874
13858.6,18311.6,-0.874
13858.8,18311.8,-0.884
13859,18312,-0.908
13859.2,18312.2,-0.952
13859.4,18312.4,-0.966
13859.6,18312.6,-0.99
13859.8,18312.8,-0.995
13860,18313,-1.005
13860.2,18313.2,-1.019
13860.4,18313.4,-1.063
13860.6,18313.6,-1.063
13860.8,18313.8,-1.068
13861,18314,-1.01
13861.2,18314.2,-1.053
13861.4,18314.4,-1.087
13861.6,18314.6,-1.116
13861.8,18314.8,-1.116
13862,18315,-1.12
13862.2,18315.2,-1.125
13862.4,18315.4,-1.135
13862.6,18315.6,-1.135
13862.8,18315.8,-1.14
13863,18316,-1.135
13863.2,18316.2,-1.135
13863.4,18316.4,-1.149
13863.6,18316.6,-1.144
13863.8,18316.8,-1.14
13864,18317,-1.135
13864.2,18317.2,-1.14
13864.4,18317.4,-1.12
13864.6,18317.6,-1.101
13864.8,18317.8,-1.101
13865,18318,-1.096
13865.2,18318.2,-1.082
13865.4,18318.4,-1.077
13865.6,18318.6,-1.068
13865.8,18318.8,-1.053
13866,18319,-1.043
13866.2,18319.2,-1.019
13866.4,18319.4,-1
13866.6,18319.6,-0.985
13866.8,18319.8,-0.952
13867,18320,-0.898
13867.2,18320.2,-0.898
13867.4,18320.4,-0.86
13867.6,18320.6,-0.826
13867.8,18320.8,-0.797
13868,18321,-0.773
13868.2,18321.2,-0.73
13868.4,18321.4,-0.725
13868.6,18321.6,-0.696
13868.8,18321.8,-0.662
13869,18322,-0.652
13869.2,18322.2,-0.609
13869.4,18322.4,-0.609
13869.6,18322.6,-0.571
13869.8,18322.8,-0.566
13870,18323,-0.527
13870.2,18323.2,-0.518
13870.4,18323.4,-0.474
13870.6,18323.6,-0.479
